"Words";"mean";"dispersion";"average rate";
"танзания";"0";"0";"0";
"танк";"0";"0";"0";
"танкист";"0";"0";"0";
"танковый";"-0,222222222222222";"0,628539361054709";"0";
"тариф";"0";"0";"0";
"татарин";"0";"0";"0";
"татарстан";"0";"0";"0";
"татуировка";"0";"0";"0";
"татьяна";"0";"0";"0";
"тачка";"0";"0";"0";
"тбилиси";"0,333333333333333";"0,471404520791032";"0";
"тварь";"-1,66666666666667";"0,471404520791032";"-2";
"твердый";"-0,666666666666667";"0,942809041582063";"-1";
"тверь";"0";"0";"0";
"твориться";"0,333333333333333";"0,471404520791032";"0";
"творчество";"0,666666666666667";"0,74535599249993";"1";
"тегеран";"0";"0";"0";
"телевидение";"0";"0";"0";
"телевизионный";"0";"0";"0";
"телевизор";"0";"0";"0";
"телеграмма";"0";"0";"0";
"телезвезда";"-0,333333333333333";"0,471404520791032";"0";
"телезритель";"0";"0";"0";
"телеканал";"0";"0";"0";
"телекоммуникационный";"0";"0";"0";
"телекомпания";"0";"0";"0";
"телепередача";"0";"0";"0";
"телепрограмма";"0";"0";"0";
"телецентр";"0";"0";"0";
"телеэкран";"-0,222222222222222";"0,415739709641549";"0";
"телохранитель";"0";"0";"0";
"тель-авив";"0";"0";"0";
"тематика";"0";"0";"0";
"темнота";"-0,333333333333333";"0,471404520791032";"0";
"теневой";"-0,666666666666667";"0,942809041582063";"-1";
"теология";"0";"0";"0";
"теоретический";"0";"0";"0";
"теория";"0,111111111111111";"0,566557723732532";"0";
"тепловой";"-0,111111111111111";"0,314269680527354";"0";
"терапевт";"0,111111111111111";"0,314269680527354";"0";
"терапия";"-0,666666666666667";"0,942809041582063";"-1";
"терзать";"-1,33333333333333";"0,471404520791032";"-1";
"терминал";"0";"0";"0";
"термоядерный";"0";"0";"0";
"тернистый";"-0,666666666666667";"0,471404520791032";"-1";
"терпеливый";"1";"0";"1";
"терпеть";"-0,666666666666667";"0,471404520791032";"-1";
"терпимость";"0,333333333333333";"1,24721912892465";"0";
"терпимый";"0,444444444444444";"0,684934889218775";"0";
"территориальный";"0";"0";"0";
"территория";"0";"0";"0";
"терроризировать";"-1,33333333333333";"0,471404520791032";"-1";
"террорист";"-1,75";"0,433012701892219";"-2";
"террористический";"-1";"0";"-1";
"террористка";"-2";"0";"-2";
"теряться";"-0,666666666666667";"0,471404520791032";"-1";
"тесный";"0,333333333333333";"0,471404520791032";"0";
"тетрадка";"0";"0";"0";
"тетрадь";"0";"0";"0";
"техас";"0";"0";"0";
"техник";"0";"0";"0";
"технический";"0,333333333333333";"0,471404520791032";"0";
"техногенный";"0";"0";"0";
"технологический";"0";"0";"0";
"технология";"0,333333333333333";"0,471404520791032";"0";
"течение";"0";"0";"0";
"тимченко";"0";"0";"0";
"тип";"0";"0";"0";
"типичный";"0";"0";"0";
"типография";"0";"0";"0";
"тиран";"-0,75";"0,82915619758885";"-1";
"тиранический";"-1,66666666666667";"0,471404520791032";"-2";
"тирания";"-2";"0";"-2";
"титаник";"0";"0";"0";
"титанический";"1";"0,816496580927726";"1";
"титановый";"0,5";"0,5";"0";
"тихий";"0,333333333333333";"0,471404520791032";"0";
"тихоокеанский";"0";"0";"0";
"тишин";"0";"0";"0";
"ткач";"0";"0";"0";
"тленный";"-1";"0";"-1";
"тлетворный";"-1,33333333333333";"0,471404520791032";"-1";
"тнт";"0";"0";"0";
"товар";"0";"0";"0";
"товарищ";"0,333333333333333";"0,471404520791032";"0";
"товарищество";"0,666666666666667";"0,471404520791032";"1";
"товарный";"0";"0";"0";
"тогдашний";"0";"0";"0";
"ток-шоу";"0";"0";"0";
"токсичный";"-1,33333333333333";"0,471404520791032";"-1";
"толерантность";"-0,333333333333333";"0,471404520791032";"0";
"толкать";"0";"0";"0";
"толпа";"-0,666666666666667";"0,471404520791032";"-1";
"толстенный";"-0,333333333333333";"0,471404520791032";"0";
"тольятти";"0";"0";"0";
"томография";"0,111111111111111";"0,314269680527354";"0";
"тоненький";"-0,333333333333333";"0,471404520791032";"0";
"тонна";"-0,333333333333333";"0,471404520791032";"0";
"топ-менеджер";"0";"0";"0";
"топливо";"0";"0";"0";
"топор";"0";"0";"0";
"топорный";"-1";"0,816496580927726";"-1";
"торговать";"0";"0";"0";
"торговля";"0";"0";"0";
"торжественный";"1,66666666666667";"0,471404520791032";"2";
"торжество";"0,5";"1,11803398874989";"0";
"торможение";"-0,333333333333333";"0,471404520791032";"0";
"тормоз";"-0,75";"0,661437827766148";"-1";
"тормозить";"-0,888888888888889";"0,566557723732532";"-1";
"торнадо";"0";"0";"0";
"торпеда";"0";"0";"0";
"торпедный";"0";"0";"0";
"тоска";"-1,33333333333333";"0,471404520791032";"-1";
"тоскливый";"-1,33333333333333";"0,471404520791032";"-1";
"тоталитарный";"-1";"0";"-1";
"тотальный";"0";"0";"0";
"точность";"0,666666666666667";"0,471404520791032";"1";
"точный";"0,333333333333333";"0,471404520791032";"0";
"тошнота";"-1";"0,666666666666667";"-1";
"тошнотворный";"-2";"0";"-2";
"тощий";"-1,16666666666667";"0,897527467855751";"-1";
"травить";"-1,66666666666667";"0,471404520791032";"-2";
"травма";"-0,666666666666667";"0,471404520791032";"-1";
"травматический";"-0,6";"0,489897948556636";"-1";
"травматичный";"-1";"0";"-1";
"травмировать";"-1,22222222222222";"0,628539361054709";"-1";
"трагедия";"-1,66666666666667";"0,471404520791032";"-2";
"трагический";"-1,5";"0,5";"-2";
"трагичный";"-1,33333333333333";"0,471404520791032";"-1";
"традиционный";"0,2";"0,979795897113271";"0";
"традиция";"0";"0";"0";
"трансконтинентальный";"0";"0";"0";
"транслировать";"0";"0";"0";
"транслироваться";"0,111111111111111";"0,314269680527354";"0";
"трансляция";"0";"0";"0";
"транспарант";"0,2";"0,4";"0";
"трансплантация";"0";"0";"0";
"транспорт";"0";"0";"0";
"транспортировка";"-0,111111111111111";"0,314269680527354";"0";
"транспортный";"0";"0";"0";
"транссексуал";"0";"0";"0";
"трапезунд";"0";"0";"0";
"траурный";"-1,33333333333333";"0,471404520791032";"-1";
"трахать";"-1,77777777777778";"0,415739709641549";"-2";
"трахаться";"-1,77777777777778";"0,415739709641549";"-2";
"трахнуть";"-1,66666666666667";"0,471404520791032";"-2";
"требование";"0";"0";"0";
"требовательный";"0";"0,942809041582063";"0";
"требовать";"-0,8";"0,4";"-1";
"требоваться";"-0,25";"0,433012701892219";"0";
"тревога";"-1";"0";"-1";
"тревожный";"-1";"0";"-1";
"трезвомыслящий";"1";"0";"1";
"трезвость";"0,333333333333333";"0,942809041582063";"0";
"треснуть";"0";"0";"0";
"треть";"0";"0";"0";
"третьесортный";"-1,66666666666667";"0,471404520791032";"-2";
"третьяковский";"0";"0";"0";
"тривиальный";"0";"0";"0";
"триллион";"0";"0";"0";
"трогательный";"0";"1";"0";
"троекратный";"-0,111111111111111";"0,314269680527354";"0";
"троечка";"-0,666666666666667";"0,471404520791032";"-1";
"тройной";"0,666666666666667";"0,942809041582063";"1";
"троллейбус";"0";"0";"0";
"тронуть";"0";"0";"0";
"тропический";"-0,111111111111111";"0,566557723732532";"0";
"тротиловый";"-0,333333333333333";"0,471404520791032";"0";
"троцкий";"0";"0";"0";
"троцкист";"-1,33333333333333";"0,942809041582063";"-1";
"труба";"0";"0";"0";
"трубопровод";"0";"0";"0";
"трубочный";"0";"0";"0";
"трудиться";"0,4";"0,489897948556636";"0";
"трудновато";"-1";"0";"-1";
"труднодоступный";"-0,4";"0,489897948556636";"0";
"трудноизлечимый";"-1,66666666666667";"0,471404520791032";"-2";
"трудность";"-0,333333333333333";"0,471404520791032";"0";
"трудный";"-0,666666666666667";"0,471404520791032";"-1";
"трудоемкий";"-0,2";"0,4";"0";
"трудолюбивый";"1,66666666666667";"0,471404520791032";"2";
"трудоспособный";"0,333333333333333";"0,471404520791032";"0";
"труженик";"1";"0";"1";
"трус";"-1,66666666666667";"0,471404520791032";"-2";
"трусливый";"-1,5";"0,5";"-2";
"трусоватый";"-1,33333333333333";"0,471404520791032";"-1";
"трусость";"-1";"0";"-1";
"трухлявый";"-1,2";"0,748331477354788";"-1";
"трястись";"-1";"0,816496580927726";"-1";
"туалет";"0";"0";"0";
"туберкулез";"-0,75";"0,82915619758885";"-1";
"тугой";"-1";"0,816496580927726";"-1";
"туда-сюда";"0";"0";"0";
"тульский";"0";"0";"0";
"туманный";"0";"0";"0";
"тунис";"0";"0";"0";
"тунисский";"0";"0";"0";
"тупик";"-1,44444444444444";"0,684934889218775";"-1";
"тупиковый";"-1";"0,816496580927726";"-1";
"тупить";"-1,66666666666667";"0,471404520791032";"-2";
"туповатый";"-1,33333333333333";"0,471404520791032";"-1";
"турецкий";"-0,111111111111111";"0,314269680527354";"0";
"туркмения";"0";"0";"0";
"туркменский";"0";"0";"0";
"тусклый";"-0,333333333333333";"0,471404520791032";"0";
"тусовка";"0";"0";"0";
"тухнуть";"-1,66666666666667";"0,471404520791032";"-2";
"тушить";"-0,2";"0,748331477354788";"0";
"тушка";"-1";"0";"-1";
"тщательно";"0,666666666666667";"0,471404520791032";"1";
"тщательный";"0,75";"0,433012701892219";"1";
"тщеславие";"-1";"0";"-1";
"тщетный";"-0,75";"0,433012701892219";"-1";
"тыл";"0";"0";"0";
"тысяча";"-0,333333333333333";"0,74535599249993";"0";
"тюмень";"0";"0";"0";
"тюремный";"-1";"0";"-1";
"тюркский";"0";"0";"0";
"тюрьма";"-0,8";"0,748331477354788";"-1";
"тягомотина";"-1";"0";"-1";
"тягостный";"-1,375";"0,484122918275927";"-1";
"тяжба";"-0,8";"0,4";"-1";
"тяжелобольной";"-1";"0,816496580927726";"-1";
"тяжелый";"-0,777777777777778";"0,415739709641549";"-1";
"убедительный";"1";"0";"1";
"убеждать";"0";"0";"0";
"убеждение";"0";"0";"0";
"убежище";"0,333333333333333";"0,471404520791032";"0";
"убивать";"-1,66666666666667";"0,471404520791032";"-2";
"убийственный";"-1,44444444444444";"0,684934889218775";"-1";
"убийство";"-1,33333333333333";"0,471404520791032";"-1";
"убийца";"-1,6";"0,489897948556636";"-2";
"ублюдок";"-1,88888888888889";"0,314269680527354";"-2";
"ублюдочный";"-2";"0";"-2";
"убожество";"-1,66666666666667";"0,471404520791032";"-2";
"убойный";"-0,666666666666667";"1,24721912892465";"-1";
"убывать";"-0,25";"0,433012701892219";"0";
"убыль";"-1,11111111111111";"0,737027731190089";"-1";
"убыток";"-1,25";"0,433012701892219";"-1";
"убыточный";"-1,33333333333333";"0,471404520791032";"-1";
"уважать";"0,666666666666667";"0,471404520791032";"1";
"уважение";"0,666666666666667";"0,471404520791032";"1";
"уважительный";"1,33333333333333";"0,471404520791032";"1";
"уведомление";"0";"0";"0";
"уведомлять";"0";"0";"0";
"увековечение";"0,666666666666667";"0,471404520791032";"1";
"увеличение";"-0,333333333333333";"0,471404520791032";"0";
"увеличивать";"0,75";"0,82915619758885";"1";
"увеличиваться";"0,333333333333333";"0,471404520791032";"0";
"уверенно";"1,33333333333333";"0,471404520791032";"1";
"уверенность";"1";"0";"1";
"уверенный";"0,666666666666667";"0,471404520791032";"1";
"увесистый";"-0,25";"0,82915619758885";"0";
"увечье";"-1";"0,707106781186548";"-1";
"увлекательный";"1,33333333333333";"0,471404520791032";"1";
